employee_id,pay_date,def_amount,roth_amount,loan_amount,deferral_pre,deferral_roth
E1056,2025-01-03,79.74,0.99,0.0,79.74,0.99
E1056,2025-01-17,162.49,15.95,0.0,162.49,15.95
E1056,2025-01-31,89.19,12.72,0.0,89.19,12.72
E1056,2025-02-14,67.19,4.36,0.0,67.19,4.36
E1056,2025-02-28,209.85,13.21,0.0,209.85,13.21
E1056,2025-03-14,154.93,9.24,0.0,154.93,9.24
E1056,2025-03-28,217.12,13.33,0.0,217.12,13.33
E1056,2025-04-11,200.94,6.93,0.0,200.94,6.93
E1057,2025-01-03,45.6,4.46,0.0,45.6,4.46
E1057,2025-01-17,106.33,13.79,0.0,106.33,13.79
E1057,2025-01-31,214.27,5.96,0.0,214.27,5.96
E1057,2025-02-14,196.35,22.87,0.0,196.35,22.87
E1057,2025-02-28,178.77,22.65,0.0,178.77,22.65
E1057,2025-03-14,152.72,3.01,0.0,152.72,3.01
E1057,2025-03-28,45.85,6.33,0.0,45.85,6.33
E1057,2025-04-11,183.38,13.25,0.0,183.38,13.25
E1058,2025-01-03,61.12,1.15,0.0,61.12,1.15
E1058,2025-01-17,163.4,10.55,0.0,163.4,10.55
E1058,2025-01-31,76.09,5.61,0.0,76.09,5.61
E1058,2025-02-14,144.75,5.84,0.0,144.75,5.84
E1058,2025-02-28,95.87,6.55,0.0,95.87,6.55
E1058,2025-03-14,42.09,0.46,0.0,42.09,0.46
E1058,2025-03-28,126.39,11.38,0.0,126.39,11.38
E1058,2025-04-11,92.5,9.64,0.0,92.5,9.64
E1059,2025-01-03,194.82,22.79,0.0,194.82,22.79
E1059,2025-01-17,47.13,3.4,0.0,47.13,3.4
E1059,2025-01-31,58.89,2.14,0.0,58.89,2.14
E1059,2025-02-14,217.6,4.65,0.0,217.6,4.65
E1059,2025-02-28,151.27,15.94,0.0,151.27,15.94
E1059,2025-03-14,140.74,0.21,0.0,140.74,0.21
E1059,2025-03-28,98.76,7.67,0.0,98.76,7.67
E1059,2025-04-11,55.82,2.94,0.0,55.82,2.94
E1060,2025-01-03,45.98,0.54,0.0,45.98,0.54
E1060,2025-01-17,111.45,2.22,0.0,111.45,2.22
E1060,2025-01-31,142.16,14.7,0.0,142.16,14.7
E1060,2025-02-14,184.11,5.53,0.0,184.11,5.53
E1060,2025-02-28,58.82,5.62,0.0,58.82,5.62
E1060,2025-03-14,167.17,0.79,0.0,167.17,0.79
E1060,2025-03-28,208.52,1.63,0.0,208.52,1.63
E1060,2025-04-11,137.43,14.62,0.0,137.43,14.62
E1061,2025-01-03,196.77,21.08,0.0,196.77,21.08
E1061,2025-01-17,184.31,9.38,0.0,184.31,9.38
E1061,2025-01-31,54.42,7.3,0.0,54.42,7.3
E1061,2025-02-14,138.57,16.99,0.0,138.57,16.99
E1061,2025-02-28,121.42,11.72,0.0,121.42,11.72
E1061,2025-03-14,134.75,14.79,0.0,134.75,14.79
E1061,2025-03-28,54.69,0.5,0.0,54.69,0.5
E1061,2025-04-11,84.48,2.02,0.0,84.48,2.02
E1062,2025-01-03,79.46,11.63,0.0,79.46,11.63
E1062,2025-01-17,100.64,2.75,0.0,100.64,2.75
E1062,2025-01-31,182.15,18.0,0.0,182.15,18.0
E1062,2025-02-14,129.68,10.8,0.0,129.68,10.8
E1062,2025-02-28,169.46,5.81,0.0,169.46,5.81
E1062,2025-03-14,219.34,32.07,0.0,219.34,32.07
E1062,2025-03-28,157.06,4.7,0.0,157.06,4.7
E1062,2025-04-11,53.0,0.24,0.0,53.0,0.24
E1063,2025-01-03,123.27,16.05,0.0,123.27,16.05
E1063,2025-01-17,170.89,19.04,0.0,170.89,19.04
E1063,2025-01-31,116.59,6.05,0.0,116.59,6.05
E1063,2025-02-14,106.79,15.82,0.0,106.79,15.82
E1063,2025-02-28,196.07,17.02,0.0,196.07,17.02
E1063,2025-03-14,118.95,12.94,0.0,118.95,12.94
E1063,2025-03-28,127.6,16.72,0.0,127.6,16.72
E1063,2025-04-11,202.13,12.79,0.0,202.13,12.79
E1064,2025-01-03,146.62,20.07,0.0,146.62,20.07
E1064,2025-01-17,152.13,14.41,0.0,152.13,14.41
E1064,2025-01-31,63.68,6.84,0.0,63.68,6.84
E1064,2025-02-14,203.63,5.49,0.0,203.63,5.49
E1064,2025-02-28,214.85,5.83,0.0,214.85,5.83
E1064,2025-03-14,193.79,14.31,0.0,193.79,14.31
E1064,2025-03-28,196.73,13.14,0.0,196.73,13.14
E1064,2025-04-11,104.66,9.31,0.0,104.66,9.31
E1065,2025-01-03,69.43,4.07,0.0,69.43,4.07
E1065,2025-01-17,214.49,8.31,0.0,214.49,8.31
E1065,2025-01-31,158.21,7.72,0.0,158.21,7.72
E1065,2025-02-14,63.56,9.25,0.0,63.56,9.25
E1065,2025-02-28,121.68,4.31,0.0,121.68,4.31
E1065,2025-03-14,53.23,1.36,0.0,53.23,1.36
E1065,2025-03-28,133.56,6.75,0.0,133.56,6.75
E1065,2025-04-11,189.2,12.23,0.0,189.2,12.23
E1066,2025-01-03,84.77,7.85,0.0,84.77,7.85
E1066,2025-01-17,167.22,4.19,0.0,167.22,4.19
E1066,2025-01-31,46.6,5.15,0.0,46.6,5.15
E1066,2025-02-14,159.48,11.35,0.0,159.48,11.35
E1066,2025-02-28,191.95,23.2,0.0,191.95,23.2
E1066,2025-03-14,145.36,18.93,0.0,145.36,18.93
E1066,2025-03-28,77.05,1.29,0.0,77.05,1.29
E1066,2025-04-11,88.55,0.76,0.0,88.55,0.76
E1067,2025-01-03,135.61,19.05,0.0,135.61,19.05
E1067,2025-01-17,47.08,0.86,0.0,47.08,0.86
E1067,2025-01-31,121.4,17.01,0.0,121.4,17.01
E1067,2025-02-14,96.91,7.37,0.0,96.91,7.37
E1067,2025-02-28,47.48,1.06,0.0,47.48,1.06
E1067,2025-03-14,217.59,31.5,0.0,217.59,31.5
E1067,2025-03-28,211.33,20.26,0.0,211.33,20.26
E1067,2025-04-11,121.85,9.42,0.0,121.85,9.42
E1068,2025-01-03,127.99,12.8,0.0,127.99,12.8
E1068,2025-01-17,65.14,0.29,0.0,65.14,0.29
E1068,2025-01-31,95.43,10.09,0.0,95.43,10.09
E1068,2025-02-14,76.33,7.71,0.0,76.33,7.71
E1068,2025-02-28,214.58,3.02,0.0,214.58,3.02
E1068,2025-03-14,119.88,15.61,0.0,119.88,15.61
E1068,2025-03-28,71.89,7.47,0.0,71.89,7.47
E1068,2025-04-11,190.86,27.04,0.0,190.86,27.04
E1069,2025-01-03,129.49,12.0,0.0,129.49,12.0
E1069,2025-01-17,196.4,16.81,0.0,196.4,16.81
E1069,2025-01-31,45.47,6.35,0.0,45.47,6.35
E1069,2025-02-14,161.77,5.23,0.0,161.77,5.23
E1069,2025-02-28,158.6,9.37,0.0,158.6,9.37
E1069,2025-03-14,157.22,2.51,0.0,157.22,2.51
E1069,2025-03-28,158.41,23.75,0.0,158.41,23.75
E1069,2025-04-11,48.68,7.14,0.0,48.68,7.14
E1070,2025-01-03,113.24,14.79,0.0,113.24,14.79
E1070,2025-01-17,142.06,15.74,0.0,142.06,15.74
E1070,2025-01-31,198.13,12.01,0.0,198.13,12.01
E1070,2025-02-14,98.87,9.9,0.0,98.87,9.9
E1070,2025-02-28,185.41,21.2,0.0,185.41,21.2
E1070,2025-03-14,183.61,12.0,0.0,183.61,12.0
E1070,2025-03-28,187.21,3.38,0.0,187.21,3.38
E1070,2025-04-11,41.04,2.0,0.0,41.04,2.0
E1071,2025-01-03,105.96,6.3,0.0,105.96,6.3
E1071,2025-01-17,165.18,9.63,0.0,165.18,9.63
E1071,2025-01-31,120.76,4.3,0.0,120.76,4.3
E1071,2025-02-14,80.91,0.89,0.0,80.91,0.89
E1071,2025-02-28,160.28,14.89,0.0,160.28,14.89
E1071,2025-03-14,123.43,7.03,0.0,123.43,7.03
E1071,2025-03-28,133.43,9.59,0.0,133.43,9.59
E1071,2025-04-11,44.62,2.28,0.0,44.62,2.28
E1072,2025-01-03,108.44,6.49,0.0,108.44,6.49
E1072,2025-01-17,144.43,11.56,0.0,144.43,11.56
E1072,2025-01-31,149.42,17.14,0.0,149.42,17.14
E1072,2025-02-14,186.34,20.07,0.0,186.34,20.07
E1072,2025-02-28,43.28,1.27,0.0,43.28,1.27
E1072,2025-03-14,41.36,4.02,0.0,41.36,4.02
E1072,2025-03-28,201.65,7.36,0.0,201.65,7.36
E1072,2025-04-11,206.87,1.87,0.0,206.87,1.87
E1073,2025-01-03,208.2,10.98,0.0,208.2,10.98
E1073,2025-01-17,58.26,4.25,0.0,58.26,4.25
E1073,2025-01-31,86.22,3.68,0.0,86.22,3.68
E1073,2025-02-14,95.31,11.48,0.0,95.31,11.48
E1073,2025-02-28,137.05,6.4,0.0,137.05,6.4
E1073,2025-03-14,149.86,16.1,0.0,149.86,16.1
E1073,2025-03-28,89.07,5.53,0.0,89.07,5.53
E1073,2025-04-11,72.61,7.42,0.0,72.61,7.42
E1074,2025-01-03,72.66,5.72,0.0,72.66,5.72
E1074,2025-01-17,59.24,5.04,0.0,59.24,5.04
E1074,2025-01-31,86.18,12.45,0.0,86.18,12.45
E1074,2025-02-14,127.04,15.36,0.0,127.04,15.36
E1074,2025-02-28,139.04,0.91,0.0,139.04,0.91
E1074,2025-03-14,153.97,21.97,0.0,153.97,21.97
E1074,2025-03-28,148.29,18.22,0.0,148.29,18.22
E1074,2025-04-11,81.05,2.58,0.0,81.05,2.58
E1075,2025-01-03,149.98,9.25,0.0,149.98,9.25
E1075,2025-01-17,191.18,25.81,0.0,191.18,25.81
E1075,2025-01-31,103.62,3.68,0.0,103.62,3.68
E1075,2025-02-14,180.49,7.44,0.0,180.49,7.44
E1075,2025-02-28,188.07,11.95,0.0,188.07,11.95
E1075,2025-03-14,57.2,5.35,0.0,57.2,5.35
E1075,2025-03-28,121.32,10.68,0.0,121.32,10.68
E1075,2025-04-11,70.24,7.76,0.0,70.24,7.76
E1076,2025-01-03,195.3,6.35,0.0,195.3,6.35
E1076,2025-01-17,57.23,0.2,0.0,57.23,0.2
E1076,2025-01-31,155.55,14.17,0.0,155.55,14.17
E1076,2025-02-14,138.41,4.82,0.0,138.41,4.82
E1076,2025-02-28,110.36,9.84,0.0,110.36,9.84
E1076,2025-03-14,129.42,19.18,0.0,129.42,19.18
E1076,2025-03-28,165.13,10.01,0.0,165.13,10.01
E1076,2025-04-11,117.08,12.6,0.0,117.08,12.6
E1077,2025-01-03,164.64,24.48,0.0,164.64,24.48
E1077,2025-01-17,63.11,0.99,0.0,63.11,0.99
E1077,2025-01-31,170.38,14.78,0.0,170.38,14.78
E1077,2025-02-14,89.35,1.06,0.0,89.35,1.06
E1077,2025-02-28,55.42,7.43,0.0,55.42,7.43
E1077,2025-03-14,98.21,3.34,0.0,98.21,3.34
E1077,2025-03-28,103.9,1.08,0.0,103.9,1.08
E1077,2025-04-11,133.43,1.35,0.0,133.43,1.35
E1078,2025-01-03,184.06,6.45,0.0,184.06,6.45
E1078,2025-01-17,137.2,18.11,0.0,137.2,18.11
E1078,2025-01-31,157.16,12.56,0.0,157.16,12.56
E1078,2025-02-14,98.38,4.91,0.0,98.38,4.91
E1078,2025-02-28,160.51,23.94,0.0,160.51,23.94
E1078,2025-03-14,140.4,15.39,0.0,140.4,15.39
E1078,2025-03-28,123.74,1.12,0.0,123.74,1.12
E1078,2025-04-11,141.21,20.28,0.0,141.21,20.28
E1079,2025-01-03,71.55,7.41,0.0,71.55,7.41
E1079,2025-01-17,136.45,1.98,0.0,136.45,1.98
E1079,2025-01-31,121.07,13.73,0.0,121.07,13.73
E1079,2025-02-14,102.56,10.23,0.0,102.56,10.23
E1079,2025-02-28,183.18,25.48,0.0,183.18,25.48
E1079,2025-03-14,82.24,4.93,0.0,82.24,4.93
E1079,2025-03-28,67.43,10.04,0.0,67.43,10.04
E1079,2025-04-11,206.86,16.75,0.0,206.86,16.75
