employee_id,age,is_hce,pay_date,def_amount,roth_amount,loan_amount,deferral_pre,deferral_roth
E1049,42,0,2025-01-03,41.01,12.55,0.0,41.01,12.55
E1049,42,0,2025-01-17,84.26,0.0,0.0,84.26,0.0
E1049,42,0,2025-01-31,58.43,48.65,0.0,58.43,48.65
E1049,42,0,2025-02-14,37.25,24.75,0.0,37.25,24.75
E1049,42,0,2025-02-28,125.22,68.85,0.0,125.22,68.85
E1049,42,0,2025-03-14,143.87,0.0,0.0,143.87,0.0
E1049,42,0,2025-03-28,63.75,49.03,0.0,63.75,49.03
E1049,42,0,2025-04-11,85.95,0.0,0.0,85.95,0.0
E1050,35,0,2025-01-03,158.35,0.0,0.0,158.35,0.0
E1050,35,0,2025-01-17,106.96,0.0,0.0,106.96,0.0
E1050,35,0,2025-01-31,159.76,0.0,0.0,159.76,0.0
E1050,35,0,2025-02-14,141.58,88.71,0.0,141.58,88.71
E1050,35,0,2025-02-28,104.65,0.0,0.0,104.65,0.0
E1050,35,0,2025-03-14,87.83,0.0,0.0,87.83,0.0
E1050,35,0,2025-03-28,94.28,44.37,0.0,94.28,44.37
E1050,35,0,2025-04-11,94.77,69.33,0.0,94.77,69.33
E1051,48,1,2025-01-03,65.03,0.0,0.0,65.03,0.0
E1051,48,1,2025-01-17,89.52,26.88,0.0,89.52,26.88
E1051,48,1,2025-01-31,46.88,24.05,0.0,46.88,24.05
E1051,48,1,2025-02-14,136.87,0.0,0.0,136.87,0.0
E1051,48,1,2025-02-28,71.66,45.57,0.0,71.66,45.57
E1051,48,1,2025-03-14,101.44,0.0,0.0,101.44,0.0
E1051,48,1,2025-03-28,86.68,0.0,0.0,86.68,0.0
E1051,48,1,2025-04-11,141.57,0.0,0.0,141.57,0.0
E1052,48,1,2025-01-03,130.87,0.0,0.0,130.87,0.0
E1052,48,1,2025-01-17,84.77,27.19,0.0,84.77,27.19
E1052,48,1,2025-01-31,60.13,51.38,0.0,60.13,51.38
E1052,48,1,2025-02-14,112.84,0.0,0.0,112.84,0.0
E1052,48,1,2025-02-28,39.08,17.75,0.0,39.08,17.75
E1052,48,1,2025-03-14,97.63,0.0,0.0,97.63,0.0
E1052,48,1,2025-03-28,45.85,0.0,0.0,45.85,0.0
E1052,48,1,2025-04-11,44.64,0.0,0.0,44.64,0.0
E1053,50,0,2025-01-03,98.2,0.0,0.0,98.2,0.0
E1053,50,0,2025-01-17,64.0,0.0,0.0,64.0,0.0
E1053,50,0,2025-01-31,43.5,0.0,0.0,43.5,0.0
E1053,50,0,2025-02-14,153.43,0.0,0.0,153.43,0.0
E1053,50,0,2025-02-28,93.55,34.34,0.0,93.55,34.34
E1053,50,0,2025-03-14,57.42,0.0,0.0,57.42,0.0
E1053,50,0,2025-03-28,156.86,59.71,0.0,156.86,59.71
E1053,50,0,2025-04-11,130.44,0.0,0.0,130.44,0.0
E1054,60,0,2025-01-03,164.01,0.0,0.0,164.01,0.0
E1054,60,0,2025-01-17,187.6,0.0,0.0,187.6,0.0
E1054,60,0,2025-01-31,54.6,48.66,0.0,54.6,48.66
E1054,60,0,2025-02-14,97.83,0.0,0.0,97.83,0.0
E1054,60,0,2025-02-28,91.06,0.0,0.0,91.06,0.0
E1054,60,0,2025-03-14,121.21,0.0,0.0,121.21,0.0
E1054,60,0,2025-03-28,45.24,26.6,0.0,45.24,26.6
E1054,60,0,2025-04-11,154.29,0.0,0.0,154.29,0.0
E1055,42,0,2025-01-03,165.05,0.0,0.0,165.05,0.0
E1055,42,0,2025-01-17,106.07,0.0,0.0,106.07,0.0
E1055,42,0,2025-01-31,49.32,25.92,0.0,49.32,25.92
E1055,42,0,2025-02-14,29.58,16.39,0.0,29.58,16.39
E1055,42,0,2025-02-28,118.17,78.25,0.0,118.17,78.25
E1055,42,0,2025-03-14,86.1,32.49,0.0,86.1,32.49
E1055,42,0,2025-03-28,133.94,0.0,0.0,133.94,0.0
E1055,42,0,2025-04-11,113.33,0.0,0.0,113.33,0.0
E1056,48,0,2025-01-03,100.27,0.0,0.0,100.27,0.0
E1056,48,0,2025-01-17,189.08,0.0,0.0,189.08,0.0
E1056,48,0,2025-01-31,172.05,0.0,0.0,172.05,0.0
E1056,48,0,2025-02-14,133.51,0.0,0.0,133.51,0.0
E1056,48,0,2025-02-28,72.8,56.22,0.0,72.8,56.22
E1056,48,0,2025-03-14,99.27,0.0,0.0,99.27,0.0
E1056,48,0,2025-03-28,32.93,17.92,0.0,32.93,17.92
E1056,48,0,2025-04-11,74.16,0.0,0.0,74.16,0.0
E1057,42,1,2025-01-03,145.62,104.07,0.0,145.62,104.07
E1057,42,1,2025-01-17,66.28,65.76,0.0,66.28,65.76
E1057,42,1,2025-01-31,158.58,0.0,0.0,158.58,0.0
E1057,42,1,2025-02-14,58.72,0.0,0.0,58.72,0.0
E1057,42,1,2025-02-28,159.13,0.0,0.0,159.13,0.0
E1057,42,1,2025-03-14,71.41,44.82,0.0,71.41,44.82
E1057,42,1,2025-03-28,55.61,24.0,0.0,55.61,24.0
E1057,42,1,2025-04-11,82.75,61.37,0.0,82.75,61.37
E1058,42,1,2025-01-03,96.3,0.0,0.0,96.3,0.0
E1058,42,1,2025-01-17,66.69,23.31,0.0,66.69,23.31
E1058,42,1,2025-01-31,68.29,39.63,0.0,68.29,39.63
E1058,42,1,2025-02-14,126.59,0.0,0.0,126.59,0.0
E1058,42,1,2025-02-28,112.61,100.6,0.0,112.61,100.6
E1058,42,1,2025-03-14,119.72,83.02,0.0,119.72,83.02
E1058,42,1,2025-03-28,99.72,51.39,0.0,99.72,51.39
E1058,42,1,2025-04-11,168.09,0.0,0.0,168.09,0.0
E1059,50,1,2025-01-03,395.26,0.0,0.0,395.26,0.0
E1059,50,1,2025-01-17,306.45000000000005,0.0,0.0,306.45000000000005,0.0
E1059,50,1,2025-01-31,382.18,0.0,0.0,382.18,0.0
E1059,50,1,2025-02-14,361.88,0.0,0.0,361.88,0.0
E1059,50,1,2025-02-28,302.78,0.0,0.0,302.78,0.0
E1059,50,1,2025-03-14,369.07000000000005,0.0,0.0,369.07000000000005,0.0
E1059,50,1,2025-03-28,406.91999999999996,0.0,0.0,406.91999999999996,0.0
E1059,50,1,2025-04-11,240.05,0.0,0.0,240.05,0.0
E2000,55,1,2025-01-03,500.00,0.00,0.0,500.00,0.00

